%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458874511586092,725,1423458874478322029,2.536,0.547,0.248,0.0,0.0,0.0,1.0
1423458874725215357,726,1423458874714199066,2.542,0.552,0.247,0.0,0.0,0.0,1.0
1423458874988967370,727,1423458874947803020,2.55,0.557,0.248,0.0,0.0,0.0,1.0
1423458875202783645,728,1423458875178667068,2.558,0.558,0.248,0.0,0.0,0.0,1.0
1423458875416408424,729,1423458875410392045,2.561,0.563,0.247,0.0,0.0,0.0,1.0
1423458875680114633,730,1423458875637135028,2.574,0.569,0.246,0.0,0.0,0.0,1.0
1423458875893751599,731,1423458875876941919,2.579,0.576,0.248,0.0,0.0,0.0,1.0
1423458876157426281,732,1423458876126673936,2.583,0.576,0.248,0.0,0.0,0.0,1.0
1423458876371026555,733,1423458876357376098,2.592,0.585,0.249,0.0,0.0,0.0,1.0
1423458876634728292,734,1423458876596112012,2.605,0.587,0.247,0.0,0.0,0.0,1.0
1423458876848556382,735,1423458876817867994,2.606,0.592,0.247,0.0,0.0,0.0,1.0
1423458877062184430,736,1423458877047570943,2.616,0.596,0.248,0.0,0.0,0.0,1.0
1423458878026820952,737,1423458877978554964,2.645,0.617,0.248,0.0,0.0,0.0,1.0
1423458878240432045,738,1423458878208302974,2.647,0.621,0.248,0.0,0.0,0.0,1.0
1423458878454068373,739,1423458878448041915,2.656,0.625,0.249,0.0,0.0,0.0,1.0
1423458878717745258,740,1423458878700779914,2.665,0.635,0.248,0.0,0.0,0.0,1.0
1423458878981449066,741,1423458878938540935,2.671,0.642,0.249,0.0,0.0,0.0,1.0
1423458879195048491,742,1423458879166361093,2.68,0.645,0.248,0.0,0.0,0.0,1.0
1423458879408687471,743,1423458879399084091,2.683,0.646,0.247,0.0,0.0,0.0,1.0
1423458879672364490,744,1423458879628788948,2.694,0.651,0.252,0.0,0.0,0.0,1.0
1423458879886012620,745,1423458879869571924,2.698,0.657,0.25,0.0,0.0,0.0,1.0
1423458880149687435,746,1423458880108217000,2.704,0.663,0.248,0.0,0.0,0.0,1.0
1423458880363249432,747,1423458880338033914,2.714,0.672,0.249,0.0,0.0,0.0,1.0
1423458880576953596,748,1423458880565788984,2.726,0.675,0.248,0.0,0.0,0.0,1.0
1423458880840775134,749,1423458880808509111,2.729,0.68,0.248,0.0,0.0,0.0,1.0
1423458881054486623,750,1423458881037234067,2.735,0.683,0.249,0.0,0.0,0.0,1.0
1423458881318328100,751,1423458881283973932,2.745,0.695,0.248,0.0,0.0,0.0,1.0
1423458881531873034,752,1423458881506798028,2.744,0.689,0.25,0.0,0.0,0.0,1.0
1423458881795534538,753,1423458881748476028,2.752,0.7,0.249,0.0,0.0,0.0,1.0
1423458882009216339,754,1423458881987281084,2.764,0.704,0.248,0.0,0.0,0.0,1.0
1423458882222900075,755,1423458882218060970,2.766,0.708,0.248,0.0,0.0,0.0,1.0
1423458882486606381,756,1423458882446863889,2.773,0.714,0.248,0.0,0.0,0.0,1.0
1423458882750341053,757,1423458882700542926,2.784,0.723,0.247,0.0,0.0,0.0,1.0
1423458882913896976,758,1423458882907351970,2.787,0.726,0.253,0.0,0.0,0.0,1.0
1423458883177568705,759,1423458883138071060,2.798,0.729,0.25,0.0,0.0,0.0,1.0
1423458883391139640,760,1423458883378798007,2.803,0.737,0.247,0.0,0.0,0.0,1.0
1423458883654787628,761,1423458883607554912,2.811,0.743,0.249,0.0,0.0,0.0,1.0
1423458883868447457,762,1423458883839318037,2.815,0.747,0.25,0.0,0.0,0.0,1.0
1423458884082050038,763,1423458884068095922,2.819,0.75,0.248,0.0,0.0,0.0,1.0
1423458884345680135,764,1423458884307826995,2.827,0.76,0.251,0.0,0.0,0.0,1.0
1423458884559351792,765,1423458884537617921,2.838,0.764,0.25,0.0,0.0,0.0,1.0
1423458884823048783,766,1423458884779330968,2.842,0.768,0.25,0.0,0.0,0.0,1.0
1423458885036631512,767,1423458885028100013,2.851,0.773,0.25,0.0,0.0,0.0,1.0
1423458885300371182,768,1423458885277811050,2.859,0.783,0.249,0.0,0.0,0.0,1.0
1423458885514065468,769,1423458885507678031,2.862,0.786,0.251,0.0,0.0,0.0,1.0
1423458885777783807,770,1423458885736330986,2.869,0.791,0.25,0.0,0.0,0.0,1.0
1423458885991464466,771,1423458885980072975,2.879,0.798,0.249,0.0,0.0,0.0,1.0
1423458886255185870,772,1423458886217741966,2.886,0.802,0.252,0.0,0.0,0.0,1.0
1423458886468777262,773,1423458886447683095,2.888,0.807,0.251,0.0,0.0,0.0,1.0
1423458886732497926,774,1423458886702272891,2.894,0.811,0.249,0.0,0.0,0.0,1.0
1423458886946151005,775,1423458886908072948,2.902,0.82,0.252,0.0,0.0,0.0,1.0
1423458887159852087,776,1423458887137797117,2.912,0.822,0.25,0.0,0.0,0.0,1.0
1423458887423672584,777,1423458887379631042,2.913,0.825,0.249,0.0,0.0,0.0,1.0
1423458887637350263,778,1423458887609251022,2.923,0.832,0.249,0.0,0.0,0.0,1.0
1423458887851032372,779,1423458887849136114,2.924,0.838,0.251,0.0,0.0,0.0,1.0
1423458888114717396,780,1423458888079797029,2.93,0.841,0.249,0.0,0.0,0.0,1.0
1423458888478595333,781,1423458888431488037,2.939,0.851,0.251,0.0,0.0,0.0,1.0
1423458888842483543,782,1423458888803034067,2.95,0.856,0.25,0.0,0.0,0.0,1.0
1423458889056165539,783,1423458889027780055,2.96,0.864,0.251,0.0,0.0,0.0,1.0
1423458889269866195,784,1423458889257587909,2.966,0.874,0.249,0.0,0.0,0.0,1.0
1423458889533609377,785,1423458889488313913,2.971,0.876,0.252,0.0,0.0,0.0,1.0
1423458890248083683,786,1423458890217618942,2.995,0.894,0.252,0.0,0.0,0.0,1.0
1423458890461829967,787,1423458890448271036,3.001,0.902,0.251,0.0,0.0,0.0,1.0
1423458890725557493,788,1423458890700151920,3.005,0.905,0.25,0.0,0.0,0.0,1.0
1423458890939212801,789,1423458890907855033,3.012,0.914,0.251,0.0,0.0,0.0,1.0
1423458891152853220,790,1423458891147672891,3.022,0.917,0.251,0.0,0.0,0.0,1.0
1423458891416937297,791,1423458891379414081,3.02,0.918,0.248,0.0,0.0,0.0,1.0
1423458891630497632,792,1423458891609169960,3.021,0.928,0.249,0.0,0.0,0.0,1.0
